,Reader serial number,ID Merchant,Merchant name,State,Business line,Transaction date,ID transaction,Card type,Card brand,TPV,Comission,Txn type,Ubication,Capture,ID Distributor,Payment to distrubutor,MIF
3149,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 00:59:01,288818388,CREDIT,VISA,850.0,2.0,venta,Nacional,emvf,1368,1.11,0
3150,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:00:15,288818445,DEBIT,VISA,100.0,1.94,venta,Nacional,nfc,1368,0.3,0
3151,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:03:15,288818564,DEBIT,VISA,200.0,1.94,venta,Nacional,emvf,1368,0.61,0
3152,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:03:38,288818583,DEBIT,VISA,850.0,1.94,venta,Nacional,emvf,1368,2.59,0
3153,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:05:46,288818686,DEBIT,VISA,2000.0,1.94,venta,Nacional,nfc,1368,6.1,0
3154,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:07:18,288818758,CREDIT,VISA,5400.0,2.0,venta,Nacional,nfc,1368,7.02,0
3155,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:07:53,288818795,DEBIT,MASTERCARD,750.0,1.94,venta,Nacional,nfc,1368,2.29,0
3156,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:08:04,288818811,DEBIT,MASTERCARD,440.0,1.94,venta,Nacional,emvf,1368,1.34,0
3157,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:10:09,288818910,DEBIT,VISA,170.0,1.94,venta,Nacional,emvf,1368,0.52,0
3158,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:15:08,288819123,CREDIT,VISA,170.0,2.0,venta,Nacional,emvf,1368,0.22,0
3159,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:20:29,288819354,DEBIT,VISA,450.0,1.94,venta,Nacional,emvf,1368,1.37,0
3160,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:21:11,288819387,CREDIT,MASTERCARD,570.0,2.0,venta,Nacional,emvf,1368,0.74,0
3161,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:22:11,288819433,DEBIT,VISA,750.0,1.94,venta,Nacional,emvf,1368,2.29,0
3162,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:22:50,288819456,DEBIT,VISA,150.0,1.94,venta,Nacional,nfc,1368,0.46,0
3163,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:26:58,288819616,DEBIT,VISA,150.0,1.94,venta,Nacional,emvf,1368,0.46,0
3164,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:28:24,288819673,CREDIT,VISA,160.0,2.0,venta,Nacional,emvf,1368,0.21,0
3165,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:29:26,288819712,CREDIT,VISA,255.0,2.0,venta,Nacional,emvf,1368,0.33,0
3166,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:31:25,288819769,CREDIT,VISA,85.0,3.5,venta,Internacional,nfc,1368,0.17,0
3167,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:32:15,288819802,DEBIT,VISA,120.0,1.94,venta,Nacional,emvf,1368,0.37,0
3168,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:32:49,288819821,DEBIT,VISA,120.0,1.94,venta,Nacional,emvf,1368,0.37,0
3169,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:34:07,288819871,CREDIT,VISA,3740.0,2.0,venta,Nacional,emvf,1368,4.86,0
3170,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:34:59,288819896,CREDIT,VISA,170.0,2.0,venta,Nacional,emvf,1368,0.22,0
3171,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:38:59,288820062,CREDIT,MASTERCARD,200.0,2.0,venta,Nacional,nfc,1368,0.26,0
3172,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:39:26,288820079,DEBIT,VISA,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
3173,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:41:55,288820186,CREDIT,AMERICAN EXPRESS,840.0,3.2,venta,Nacional,emvf,1368,1.26,0
3174,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:51:36,288820541,DEBIT,VISA,75.0,1.94,venta,Nacional,emvf,1368,0.23,0
3175,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:52:19,288820571,CREDIT,VISA,8050.0,2.0,venta,Nacional,nfc,1368,10.47,0
3176,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:56:07,288820704,DEBIT,CARNET,700.0,1.94,venta,Nacional,emvf,1368,2.13,0
3177,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:56:53,288820736,DEBIT,VISA,280.0,1.94,venta,Nacional,nfc,1368,0.85,0
3178,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:57:06,288820746,CREDIT,VISA,2172.0,2.0,venta,Nacional,emvf,1368,2.82,0
3179,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:59:05,288820816,CREDIT,VISA,85.0,2.0,venta,Nacional,nfc,1368,0.11,0
3180,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:01:12,288820883,CREDIT,VISA,5700.0,2.0,venta,Nacional,emvf,1368,7.41,0
3181,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:04:14,288820979,DEBIT,VISA,1020.0,1.94,venta,Nacional,emvf,1368,3.11,0
3182,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:06:14,288821036,CREDIT,AMERICAN EXPRESS,320.0,3.2,venta,Nacional,emvf,1368,0.48,0
3183,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:08:03,288821079,CREDIT,AMERICAN EXPRESS,1214.0,3.2,venta,Nacional,emvf,1368,1.82,0
3184,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:08:11,288821081,CREDIT,VISA,170.0,2.0,venta,Nacional,emvf,1368,0.22,0
3185,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:09:13,288821104,DEBIT,VISA,1214.0,1.94,venta,Nacional,emvf,1368,3.7,0
3186,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:10:24,288821137,CREDIT,AMERICAN EXPRESS,1214.0,3.2,venta,Nacional,emvf,1368,1.82,0
3187,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:12:31,288821192,CREDIT,VISA,2840.0,2.0,venta,Nacional,emvf,1368,3.69,0
3188,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:15:24,288821261,DEBIT,VISA,75.0,1.94,venta,Nacional,nfc,1368,0.23,0
3189,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:22:42,288821460,CREDIT,VISA,2100.0,2.0,venta,Nacional,emvf,1368,2.73,0
3190,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:27:40,288821578,CREDIT,MASTERCARD,1200.0,2.0,venta,Nacional,emvf,1368,1.56,0
3191,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:28:45,288821602,DEBIT,MASTERCARD,1200.03,1.94,venta,Nacional,emvf,1368,3.66,0
3192,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:29:11,288821612,DEBIT,VISA,805.0,1.94,venta,Nacional,emvf,1368,2.46,0
3193,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:30:28,288821644,CREDIT,VISA,805.0,2.0,venta,Nacional,nfc,1368,1.05,0
3194,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:31:18,288821660,DEBIT,VISA,1400.0,1.94,venta,Nacional,nfc,1368,4.27,0
3195,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:31:48,288821670,DEBIT,VISA,1600.0,1.94,venta,Nacional,emvf,1368,4.88,0
3196,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:32:01,288821676,DEBIT,VISA,750.0,1.94,venta,Nacional,nfc,1368,2.29,0
3197,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:32:46,288821690,DEBIT,MASTER CARD,1680.0,1.94,venta,Nacional,emvf,1368,5.12,0
3198,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:34:30,288821720,DEBIT,VISA,720.0,1.94,venta,Nacional,emvf,1368,2.2,0
3199,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:35:57,288821747,CREDIT,VISA,3300.0,2.0,venta,Nacional,emvf,1368,4.29,0
3200,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:40:07,288821839,CREDIT,VISA,7750.0,2.0,venta,Nacional,emvf,1368,10.08,0
3201,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:41:23,288821860,DEBIT,VISA,3240.0,1.94,venta,Nacional,emvf,1368,9.88,0
3202,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:43:31,288821913,DEBIT,VISA,680.0,1.94,venta,Nacional,emvf,1368,2.07,0
3203,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:44:17,288821927,CREDIT,MASTERCARD,680.0,2.0,venta,Nacional,emvf,1368,0.88,0
3204,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:44:41,288821936,CREDIT,VISA,680.0,3.5,venta,Internacional,nfc,1368,1.33,0
3205,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:45:02,288821940,DEBIT,VISA,680.0,1.94,venta,Nacional,nfc,1368,2.07,0
3206,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:45:22,288821949,CREDIT,VISA,680.0,2.0,venta,Nacional,nfc,1368,0.88,0
3207,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:46:23,288821967,DEBIT,VISA,850.0,1.94,venta,Nacional,nfc,1368,2.59,0
3208,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:46:25,288821968,DEBIT,MASTERCARD,3600.0,1.94,venta,Nacional,emvf,1368,10.98,0
3209,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:48:13,288822008,DEBIT,MASTERCARD,7337.0,3.5,venta,Internacional,emvf,1368,14.31,0
3210,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:49:55,288822031,CREDIT,VISA,25500.0,3.5,venta,Internacional,nfc,1368,49.73,0
3211,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:51:48,288822064,CREDIT,AMERICAN EXPRESS,3400.0,3.2,venta,Nacional,emvf,1368,5.1,0
3212,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:52:54,288822084,DEBIT,VISA,1000.0,1.94,venta,Nacional,nfc,1368,3.05,0
3213,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:54:18,288822101,CREDIT,VISA,18770.0,3.5,venta,Internacional,nfc,1368,36.6,0
3214,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:56:00,288822127,CREDIT,VISA,5225.0,2.0,venta,Nacional,emvf,1368,6.79,0
3215,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:00:23,288822192,CREDIT,VISA,250.0,2.0,venta,Nacional,emvf,1368,0.33,0
3216,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:02:06,288822211,DEBIT,MASTERCARD,1500.0,1.94,venta,Nacional,emvf,1368,4.57,0
3217,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:02:13,288822212,DEBIT,VISA,1000.0,1.94,venta,Nacional,nfc,1368,3.05,0
3218,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:04:18,288822247,DEBIT,VISA,1080.0,1.94,venta,Nacional,emvf,1368,3.29,0
3219,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:07:14,288822298,CREDIT,VISA,2350.0,2.0,venta,Nacional,emvf,1368,3.05,0
3220,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:09:14,288822322,DEBIT,VISA,4690.0,1.94,venta,Nacional,emvf,1368,14.3,0
3221,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:10:20,288822340,DEBIT,VISA,400.0,1.94,venta,Nacional,emvf,1368,1.22,0
3222,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:12:20,288822374,DEBIT,VISA,31500.0,1.94,venta,Nacional,emvf,1368,96.07,0
3223,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:12:48,288822379,CREDIT,VISA,4000.0,2.0,venta,Nacional,emvf,1368,5.2,0
3224,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:13:52,288822393,DEBIT,VISA,2400.0,1.94,venta,Nacional,emvf,1368,7.32,0
3225,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:14:04,288822399,DEBIT,MASTERCARD,2000.0,1.94,venta,Nacional,emvf,1368,6.1,0
3226,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:14:09,288822400,CREDIT,VISA,9000.0,2.0,venta,Nacional,emvf,1368,11.7,0
3227,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:14:47,288822412,DEBIT,MASTERCARD,2060.0,1.94,venta,Nacional,emvf,1368,6.28,0
3228,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:16:23,288822435,CREDIT,VISA,60000.0,2.0,venta,Nacional,emvf,1368,78.0,0
3229,SUNMI-TJ54239K22060,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:17:38,288822451,CREDIT,VISA,9000.0,2.0,venta,Nacional,emvf,1368,11.7,0
3230,SUNMI-TJ54239K22060,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:19:12,288822475,CREDIT,VISA,18000.0,2.0,venta,Nacional,emvf,1368,23.4,0
3231,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:20:40,288822494,CREDIT,VISA,6292.0,2.0,venta,Nacional,emvf,1368,8.18,0
3232,SUNMI-TJ54239K22060,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:21:46,288822509,CREDIT,MASTERCARD,1650.0,2.0,venta,Nacional,emvf,1368,2.15,0
3233,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:22:00,288822514,DEBIT,MASTERCARD,3100.0,1.94,venta,Nacional,emvf,1368,9.45,0
3234,SUNMI-TJ54239K22060,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:24:33,288822545,DEBIT,VISA,5287.0,1.94,venta,Nacional,emvf,1368,16.13,0
3235,SUNMI-TJ54239K22060,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:26:21,288822565,DEBIT,VISA,105.0,1.94,venta,Nacional,emvf,1368,0.32,0
3236,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:26:47,288822570,CREDIT,MASTERCARD,500.0,2.0,venta,Nacional,emvf,1368,0.65,0
3237,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:27:18,288822576,CREDIT,VISA,1000.0,2.0,venta,Nacional,nfc,1368,1.3,0
3238,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:28:12,288822592,CREDIT,VISA,550.0,2.0,venta,Nacional,emvf,1368,0.72,0
3239,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:31:19,288822630,CREDIT,VISA,14500.0,2.0,venta,Nacional,emvf,1368,18.85,0
3240,SUNMI-TJ54239K22060,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:31:19,288822631,CREDIT,VISA,3400.0,2.0,venta,Nacional,emvf,1368,4.42,0
3241,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:45:27,288822756,DEBIT,VISA,138.0,1.94,venta,Nacional,nfc,1368,0.42,0
3242,SUNMI-TJ54239K22060,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:46:10,288822762,DEBIT,VISA,2496.0,1.94,venta,Nacional,emvf,1368,7.61,0
3243,SUNMI-TJ54239J20641,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:46:58,288822767,DEBIT,MASTERCARD,900.0,1.94,venta,Nacional,emvf,1368,2.74,0
3244,SUNMI-TJ54239J20415,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 11:20:31,288854893,DEBIT,MASTERCARD,420.0,1.94,venta,Nacional,emvf,1368,1.28,0
3245,SUNMI-TJ54239J20854,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 14:25:02,288898552,DEBIT,VISA,235.0,1.94,venta,Nacional,emvf,1368,0.72,0
3246,SUNMI-TJ54239J20854,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 14:50:31,288904832,DEBIT,VISA,125.0,1.94,venta,Nacional,emvf,1368,0.38,0
3247,SUNMI-TJ54239J20854,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 15:14:52,288910778,DEBIT,VISA,310.0,1.94,venta,Nacional,emvf,1368,0.95,0
3248,SUNMI-TJ54239J20854,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 15:25:53,288913441,DEBIT,MASTERCARD,88.0,1.94,venta,Nacional,emvf,1368,0.27,0
3249,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 16:30:18,288928780,CREDIT,MASTERCARD,460.0,2.0,venta,Nacional,emvf,1368,0.6,0
3250,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 16:31:04,288928984,DEBIT,MASTERCARD,50.0,1.94,venta,Nacional,nfc,1368,0.15,0
3251,SUNMI-TJ54239J20408,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 17:22:32,288941113,DEBIT,VISA,529.0,1.94,venta,Nacional,emvf,1368,1.61,0
3252,SUNMI-TJ54239J20408,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 17:23:44,288941411,DEBIT,VISA,506.0,1.94,venta,Nacional,emvf,1368,1.54,0
3253,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 17:47:16,288946862,CREDIT,VISA,1070.0,2.0,venta,Nacional,emvf,1368,1.39,0
3254,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 18:51:50,288961817,CREDIT,MASTERCARD,1100.0,2.0,venta,Nacional,emvf,1368,1.43,0
3255,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 18:59:59,288963735,CREDIT,VISA,715.0,2.0,venta,Nacional,emvf,1368,0.93,0
3256,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 19:18:04,288967867,DEBIT,VISA,2601.5,3.5,venta,Internacional,emvf,1368,5.07,0
3257,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 20:22:03,288982800,CREDIT,MASTERCARD,1139.0,2.0,venta,Nacional,emvf,1368,1.48,0
3258,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 21:35:56,288998395,CREDIT,MASTERCARD,942.0,3.5,venta,Internacional,emvf,1368,1.84,0
3259,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 21:37:01,288998592,CREDIT,VISA,484.0,2.0,venta,Nacional,emvf,1368,0.63,0
3260,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 21:37:23,288998665,CREDIT,VISA,484.0,2.0,venta,Nacional,nfc,1368,0.63,0
3261,SUNMI-TJ54239J20408,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:28:55,289007068,CREDIT,MASTERCARD,3016.45,2.0,venta,Nacional,emvf,1368,3.92,0
3262,SUNMI-TJ54239J20408,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:54:35,289010887,CREDIT,VISA,533.5,2.0,venta,Nacional,emvf,1368,0.69,0
3263,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:34:29,289016316,CREDIT,MASTERCARD,900.0,2.0,venta,Nacional,emvf,1368,1.17,0
3264,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:34:52,289016369,DEBIT,MASTERCARD,900.0,1.94,venta,Nacional,nfc,1368,2.74,0
3265,SUNMI-TJ54239K22060,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:37:17,289016673,DEBIT,VISA,300.0,1.94,venta,Nacional,nfc,1368,0.91,0
3266,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:42:56,289017385,DEBIT,VISA,250.0,1.94,venta,Nacional,emvf,1368,0.76,0
3267,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:03:16,289020003,DEBIT,VISA,210.0,1.94,venta,Nacional,nfc,1368,0.64,0
3268,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:06:44,289020457,DEBIT,VISA,660.0,1.94,venta,Nacional,emvf,1368,2.01,0
3269,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:20:09,289022017,DEBIT,VISA,150.0,1.94,venta,Nacional,emvf,1368,0.46,0
3270,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:21:33,289022177,DEBIT,VISA,150.0,1.94,venta,Nacional,nfc,1368,0.46,0
3271,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:31:10,289023304,DEBIT,VISA,150.0,1.94,venta,Nacional,nfc,1368,0.46,0
3272,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:39:51,289024303,DEBIT,MASTERCARD,1848.0,1.94,venta,Nacional,emvf,1368,5.64,0
3273,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:46:24,289024979,DEBIT,VISA,85.0,1.94,venta,Nacional,emvf,1368,0.26,0
3274,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:48:57,289025298,CREDIT,VISA,396.0,2.0,venta,Nacional,emvf,1368,0.51,0
3275,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:53:54,289025808,DEBIT,VISA,150.0,1.94,venta,Nacional,emvf,1368,0.46,0
3276,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:02:57,289026734,DEBIT,VISA,250.0,1.94,venta,Nacional,emvf,1368,0.76,0
3277,SUNMI-TJ54239J20089,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:13:48,289027753,DEBIT,VISA,210.0,1.94,venta,Nacional,nfc,1368,0.64,0
3278,SUNMI-TJ54239J20453,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:15:06,289027876,CREDIT,MASTERCARD,4930.2,2.0,venta,Nacional,emvf,1368,6.41,0
3279,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:17:20,289028066,CREDIT,VISA,100.0,2.0,venta,Nacional,emvf,1368,0.13,0
3280,SUNMI-TJ54239J20554,396913,DODOURO,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:17:51,289028109,DEBIT,VISA,150.0,1.94,venta,Nacional,emvf,1368,0.46,0
